구분,주소(지번) (addr),주소(도로명) (addr_road),주소(상세) (addr_detail),상세위치 (location_detail),계량기 타입 (meter_type),충전시간 (charging_time),로밍회원 충전여부 (roaming_yn),충전전력량(합계) (charging_kwh),charging_time_td,charging_hour,charging_speed_kwh_per_hour
1015,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:26:08,y,69.96,0 days 01:26:08,1.4355555555555555,48.73374613003096
1016,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:58:44,n,76.07,0 days 00:58:44,0.9788888888888889,77.71055618615209
1017,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:34:13,n,32.22,0 days 00:34:13,0.5702777777777778,56.498782269849
1018,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,6:44:51,n,44.66,0 days 06:44:51,6.7475,6.618747684327529
1019,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:12:43,y,22.81,0 days 00:12:43,0.21194444444444444,107.62254259501965
1020,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:01:46,n,56.2,0 days 01:01:46,1.0294444444444444,54.59255261737723
1021,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:25:11,n,71.8,0 days 01:25:11,1.4197222222222223,50.573273332028954
1022,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:35,y,12.08,0 days 00:10:35,0.1763888888888889,68.48503937007874
1023,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:02,n,0.0,0 days 00:00:02,0.0005555555555555556,0.0
1024,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:43:46,y,47.73,0 days 00:43:46,0.7294444444444445,65.43335872048743
1025,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:31:31,n,23.198,0 days 03:31:31,3.5252777777777777,6.580474351902923
1026,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:51:44,n,18.963,0 days 02:51:44,2.862222222222222,6.625271739130436
1027,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:39,n,25.25,0 days 00:27:39,0.4608333333333333,54.79204339963834
1028,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:39:33,n,4.169,0 days 00:39:33,0.6591666666666667,6.32465233881163
1029,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:04:00,n,0.412,0 days 00:04:00,0.06666666666666667,6.18
1030,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:05:18,y,5.072,0 days 01:05:18,1.0883333333333334,4.660336906584992
1031,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:54:12,y,23.177,0 days 05:54:12,5.903333333333333,3.926086956521739
1032,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:48:49,n,58.25,0 days 00:48:49,0.8136111111111111,71.59440081939229
1033,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:04:29,y,3.06,0 days 00:04:29,0.07472222222222222,40.951672862453535
1034,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:28:13,y,19.34,0 days 00:28:13,0.4702777777777778,41.124630832841106
1035,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:36:26,y,57.31,0 days 01:36:26,1.6072222222222223,35.657794676806084
1036,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:39:47,n,36.24,0 days 00:39:47,0.6630555555555555,54.656053623795565
1037,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:20,n,0.0,0 days 00:00:20,0.005555555555555556,0.0
1038,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:04:30,n,47.262,0 days 07:04:30,7.075,6.680141342756183
1039,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:02,n,0.0,0 days 00:00:02,0.0005555555555555556,0.0
1040,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:03:38,y,56.45,0 days 01:03:38,1.0605555555555555,53.22682032477738
1041,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:41:13,y,34.11,0 days 00:41:13,0.6869444444444445,49.654670440760206
1042,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:17:09,y,9.26,0 days 00:17:09,0.28583333333333333,32.39650145772595
1043,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:08:32,y,7.25,0 days 02:08:32,2.1422222222222222,3.384336099585062
1044,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:24:38,n,29.65,0 days 00:24:38,0.41055555555555556,72.21921515561569
1045,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:01:19,y,1.59,0 days 00:01:19,0.021944444444444444,72.45569620253166
1046,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,8:30:03,y,56.123,0 days 08:30:03,8.500833333333333,6.602058621703755
1047,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:43:27,y,58.15,0 days 00:43:27,0.7241666666666666,80.29919447640967
1048,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:19:49,y,29.18,0 days 00:19:49,0.3302777777777778,88.34987384356602
1049,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:11:39,y,14.34,0 days 00:11:39,0.19416666666666665,73.85407725321889
1050,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,9:17:01,n,62.905,0 days 09:17:01,9.283611111111112,6.775919332156428
1051,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:41:42,n,30.45,0 days 00:41:42,0.695,43.81294964028777
1052,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:19:10,y,24.16,0 days 00:19:10,0.3194444444444444,75.63130434782609
1053,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:03:37,y,2.14,0 days 00:03:37,0.06027777777777778,35.50230414746544
1054,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:09:35,y,7.285,0 days 02:09:35,2.1597222222222223,3.373118971061093
1055,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:31:12,y,20.43,0 days 00:31:12,0.52,39.28846153846154
1056,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:03:54,y,3.97,0 days 00:03:54,0.065,61.07692307692308
1057,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,6:00:31,y,41.58,0 days 06:00:31,6.008611111111111,6.920068420322686
1058,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:27,n,2.71,0 days 00:10:27,0.17416666666666666,15.559808612440191
1059,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:29:31,y,12.176,0 days 03:29:31,3.4919444444444445,3.4868825073582053
1060,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:36:38,y,57.48,0 days 01:36:38,1.6105555555555555,35.689548120041394
1061,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:42,y,6.52,0 days 00:10:42,0.17833333333333334,36.560747663551396
1062,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:45:41,n,55.31,0 days 00:45:41,0.7613888888888889,72.64356074425392
1063,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:50:10,n,49.38,0 days 00:50:10,0.8361111111111111,59.05913621262459
1064,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:29:13,n,10.076,0 days 01:29:13,1.4869444444444444,6.776312348215955
1065,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:38:45,y,50.19,0 days 00:38:45,0.6458333333333334,77.71354838709676
1066,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:34:02,n,25.899,0 days 00:34:02,0.5672222222222222,45.65935357492655
1067,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:54:44,n,42.67,0 days 00:54:44,0.9122222222222223,46.77588306942753
1068,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:01:01,n,0.0,0 days 00:01:01,0.016944444444444446,0.0
1069,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:04,n,0.0,0 days 00:00:04,0.0011111111111111111,0.0
1070,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:28:42,n,31.38,0 days 00:28:42,0.47833333333333333,65.602787456446
1071,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:59:29,y,41.78,0 days 00:59:29,0.9913888888888889,42.142897170075656
1072,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:11:43,y,3.06,0 days 00:11:43,0.19527777777777777,15.669985775248934
1073,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:17:44,y,11.2,0 days 00:17:44,0.29555555555555557,37.89473684210526
1074,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:38:39,n,37.11,0 days 00:38:39,0.6441666666666667,57.60931435963777
1075,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:12:49,y,8.81,0 days 00:12:49,0.2136111111111111,41.24317295188557
1076,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:22:27,y,11.899,0 days 03:22:27,3.3741666666666665,3.5265003704618425
1077,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:46:54,n,41.02,0 days 00:46:54,0.7816666666666666,52.477611940298516
1078,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:31:23,y,27.85,0 days 00:31:23,0.5230555555555556,53.244822092405734
1079,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:52:37,y,9.827,0 days 02:52:37,2.8769444444444443,3.4157767693347494
1080,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:26:52,n,51.224,0 days 07:26:52,7.447777777777778,6.877756228554379
1081,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:23:14,n,44.01,0 days 00:23:14,0.38722222222222225,113.65566714490673
1082,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:16:33,y,15.658,0 days 02:16:33,2.2758333333333334,6.880117173196631
1083,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:45:40,y,31.55,0 days 00:45:40,0.7611111111111111,41.45255474452555
1084,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:21:34,y,25.12,0 days 00:21:34,0.35944444444444446,69.88562596599691
1085,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:16:12,y,17.85,0 days 00:16:12,0.27,66.11111111111111
1086,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:52:32,y,16.904,0 days 04:52:32,4.875555555555556,3.467092069279854
1087,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,2:07:04,n,61.0,0 days 02:07:04,2.117777777777778,28.80377754459601
1088,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,6:05:50,n,41.724,0 days 06:05:50,6.097222222222222,6.843116173120729
1089,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:34:10,y,17.07,0 days 00:34:10,0.5694444444444444,29.976585365853662
1090,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:38:19,y,81.92,0 days 01:38:19,1.638611111111111,49.993558230208514
1091,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:47:49,n,45.89,0 days 00:47:49,0.7969444444444445,57.58243290345068
1092,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:13:31,y,9.58,0 days 00:13:31,0.22527777777777777,42.5252774352651
1093,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:44:34,n,51.418,0 days 07:44:34,7.7427777777777775,6.640769175575805
1094,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:40:51,y,2.343,0 days 00:40:51,0.6808333333333333,3.441370869033048
1095,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:53:26,y,52.38,0 days 00:53:26,0.8905555555555555,58.81721771678104
1096,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:55,y,8.43,0 days 00:10:55,0.18194444444444444,46.332824427480915
1097,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:34:59,n,17.0,0 days 00:34:59,0.5830555555555555,29.156741305383516
1098,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:34:05,y,16.957,0 days 02:34:05,2.5680555555555555,6.603050297458085
1099,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:54:27,y,55.38,0 days 00:54:27,0.9075,61.02479338842976
1100,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:59:39,y,24.16,0 days 00:59:39,0.9941666666666666,24.30176026823135
1101,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:56:36,y,60.18,0 days 01:56:36,1.9433333333333334,30.967409948542024
1102,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:03:54,n,28.068,0 days 04:03:54,4.065,6.904797047970479
1103,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:30:36,y,9.117,0 days 01:30:36,1.51,6.037748344370861
1104,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:33:45,n,19.03,0 days 00:33:45,0.5625,33.83111111111111
1105,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:03,y,0.0,0 days 00:00:03,0.0008333333333333334,0.0
1106,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:59:27,y,5.335,0 days 02:59:27,2.9908333333333332,1.7837837837837838
1107,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:48:37,y,54.83,0 days 00:48:37,0.8102777777777778,67.66815221117587
1108,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:32:52,y,33.56,0 days 00:32:52,0.5477777777777778,61.2657200811359
1109,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:14:57,n,69.49,0 days 01:14:57,1.2491666666666668,55.62908605737157
1110,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:51:23,y,39.92,0 days 00:51:23,0.8563888888888889,46.614336685047036
1111,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:38:11,n,26.0,0 days 00:38:11,0.6363888888888889,40.855521606285464
1112,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:14:19,y,9.89,0 days 00:14:19,0.2386111111111111,41.44819557625146
1113,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:15:35,y,8.8,0 days 00:15:35,0.25972222222222224,33.88235294117647
1114,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:34:41,n,30.75,0 days 00:34:41,0.5780555555555555,53.19557904853436
1115,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:22:36,y,25.27,0 days 00:22:36,0.37666666666666665,67.08849557522124
1116,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:32:34,n,10.434,0 days 01:32:34,1.5427777777777778,6.763125675189053
1117,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:25:27,n,18.34,0 days 00:25:27,0.4241666666666667,43.237721021611
1118,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:21:45,n,11.07,0 days 00:21:45,0.3625,30.53793103448276
1119,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:30:23,y,18.9,0 days 00:30:23,0.5063888888888889,37.32309380142622
1120,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:59:42,y,10.242,0 days 02:59:42,2.995,3.419699499165276
1121,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:44:41,y,34.9,0 days 00:44:41,0.7447222222222222,46.86311077955987
1122,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:37:44,y,36.96,0 days 00:37:44,0.6288888888888889,58.77031802120141
1123,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:51:04,y,9.679,0 days 02:51:04,2.851111111111111,3.3948168355416994
1124,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,2:08:38,n,66.05,0 days 02:08:38,2.1438888888888887,30.808499611298263
1125,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:52:09,y,50.95,0 days 00:52:09,0.8691666666666666,58.619367209971244
1126,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:54:42,y,43.28,0 days 00:54:42,0.9116666666666666,47.473491773308965
1127,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:26:46,n,15.841,0 days 02:26:46,2.446111111111111,6.475993640699523
1128,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:07:36,y,4.57,0 days 00:07:36,0.12666666666666668,36.078947368421055
1129,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:22:55,n,26.87,0 days 00:22:55,0.3819444444444444,70.35054545454547
1130,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:26:53,y,2.816,0 days 00:26:53,0.44805555555555554,6.284934903905765
1131,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:00:46,n,0.4,0 days 00:00:46,0.012777777777777779,31.304347826086957
1132,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:04:54,y,14.134,0 days 04:04:54,4.081666666666667,3.4628011433238055
1133,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:20:17,n,49.725,0 days 07:20:17,7.338055555555556,6.776318279895522
1134,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:11:43,n,35.126,0 days 05:11:43,5.195277777777778,6.761139924076351
1135,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:00:30,n,57.29,0 days 01:00:30,1.0083333333333333,56.816528925619835
1136,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:22:55,n,22.48,0 days 00:22:55,0.3819444444444444,58.85672727272728
1137,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:19:09,y,59.95,0 days 01:19:09,1.3191666666666666,45.44535691724574
1138,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:05:04,n,12.38,0 days 01:05:04,1.0844444444444445,11.415983606557377
1139,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:42:35,y,29.95,0 days 00:42:35,0.7097222222222223,42.19960861056751
1140,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:42:48,n,44.3,0 days 00:42:48,0.7133333333333334,62.102803738317746
1141,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:36:12,y,33.74,0 days 00:36:12,0.6033333333333334,55.92265193370166
1142,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:45:39,n,38.651,0 days 05:45:39,5.760833333333333,6.709272385360915
1143,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:17:42,y,10.1,0 days 00:17:42,0.295,34.23728813559322
1144,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:12:16,n,21.16,0 days 03:12:16,3.2044444444444444,6.603328710124827
1145,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:33:52,y,25.08,0 days 00:33:52,0.5644444444444444,44.43307086614173
1146,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:45:42,y,35.61,0 days 00:45:42,0.7616666666666667,46.752735229759296
1147,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:48:16,y,9.161,0 days 00:48:16,0.8044444444444444,11.387983425414365
1148,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:30:45,n,19.02,0 days 00:30:45,0.5125,37.112195121951224
1149,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:29:14,n,39.6,0 days 00:29:14,0.4872222222222222,81.27708095781072
1150,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:11:28,y,5.09,0 days 00:11:28,0.19111111111111112,26.633720930232556
1151,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:49:26,y,47.59,0 days 00:49:26,0.8238888888888889,57.76264329062711
1152,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:31:30,n,37.61,0 days 00:31:30,0.525,71.63809523809523
1153,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:35:46,y,44.92,0 days 00:35:46,0.5961111111111111,75.35507921714819
1154,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,9:42:26,n,65.611,0 days 09:42:26,9.707222222222223,6.758988153150575
1155,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:23:42,y,13.88,0 days 00:23:42,0.395,35.139240506329116
1156,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:00:12,y,0.0,0 days 00:00:12,0.0033333333333333335,0.0
1157,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:47:49,y,29.46,0 days 00:47:49,0.7969444444444445,36.96619031021262
1158,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:51:03,y,5.678,0 days 00:51:03,0.8508333333333333,6.673457394711067
1159,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:05:40,n,49.49,0 days 01:05:40,1.0944444444444446,45.21928934010152
1160,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:47:21,y,13.235,0 days 03:47:21,3.7891666666666666,3.4928524301737407
